pl_name,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_mass,st_rad,disc_year,discoverymethod,sy_dist
Kepler-559 b,3.61,12.7,17.58752333,0.1277,0.0,5630.0,0.96,0.95,2016.0,Transit,776.708
WASP-34 b,11.209,177.9848,4.31768,0.0524,0.04,5700.0,0.96,0.91,2010.0,Transit,132.096
Kepler-1426 b,1.56,3.05,14.2563227,0.1187,0.0,5831.0,1.02,1.02,2016.0,Transit,1697.81
OGLE-2014-BLG-0676L b,13.1,988.44634577,,2.04,,,0.6,,2016.0,Microlensing,1880.0
Kepler-156 b,2.3,5.9,4.973456,0.054,0.0,5094.0,0.864,0.807,2014.0,Transit,443.483
HATS-64 b,18.819911,305.1168,4.908897,0.06562,0.151,6554.0,1.564,2.113,2018.0,Transit,1080.15
Kepler-610 b,4.19,16.3,6.996926554,0.0719,0.0,5943.0,1.1,1.13,2016.0,Transit,845.824
TOI-2322 c,1.874,18.1,20.225528,0.1362,0.0,4664.0,0.703,0.662,2025.0,Transit,59.861
TOI-2322 b,0.994,2.31,11.30717,0.0924,0.0,4664.0,0.703,0.662,2025.0,Transit,59.861
Kepler-524 c,0.96,0.84,1.88897906,0.03046,0.0,6014.0,1.09,1.1,2016.0,Transit,1058.24
Kepler-398 c,1.01,1.01,11.419412,0.087,0.0,4493.0,0.649,0.613,2014.0,Transit,177.355
Kepler-1916 b,2.61757235,7.35,31.25429916,0.2053,0.0,6246.0,1.18,1.092,2021.0,Transit,2055.82
TIC 320419023 b,2.77280763,8.11,5.26375651589,,,5703.36,1.056,0.952319,2026.0,Transit,288.893
HD 108236 f,2.017,4.72,29.54115,0.1758,0.051,5660.0,0.869,0.877,2021.0,Transit,64.5978
Kepler-1617 b,1.2,1.87,27.4785572,0.17707,0.0,6167.0,1.15,1.22,2016.0,Transit,898.31
HD 206893 c,16.36511182,3527.8953177,2290.0,3.74,0.283,6500.0,1.31,1.31116,2022.0,Imaging,40.7583
TOI-4527.01,0.9086617,0.689,0.3994445,0.008332353,,3702.0,0.483901,0.485948,2024.0,Transit,18.1037
K2-255 b,2.9,8.75,1.96417,0.0274,,4676.0,0.71,0.69,2018.0,Transit,191.608
Kepler-1678 b,3.30422249,10.9,147.974,0.5302,0.0,5754.0,1.03,0.834976,2020.0,Transit,847.339
HD 224018 b,0.91,4.1,10.6413,0.0952,0.06,5784.0,1.013,1.147,2025.0,Radial Velocity,105.48
Kepler-1334 b,2.29,5.86,15.64591713,0.1229,0.0,5614.0,0.94,0.91,2016.0,Transit,1223.04
Kepler-480 b,2.78,8.15,4.919583795,0.06024,0.0,6322.0,1.25,1.34,2016.0,Transit,847.508
Kepler-1382 b,1.88,4.19,16.3583055,0.14023,0.0,6161.0,1.36,1.72,2016.0,Transit,738.261
TOI-2068 b,1.821,3.97,7.768915,0.0632,,3710.0,0.559,0.535,2024.0,Transit,52.9328
Kepler-1030 b,2.48,6.71,19.32952416,0.1338,0.0,4983.0,0.8,0.76,2016.0,Transit,758.702
HD 153950 b,13.2,937.5985,499.39999,1.28,0.34,6124.0,1.25,1.28,2008.0,Radial Velocity,48.4549
CoRoT-11 b,16.03,740.51,2.99433,0.0436,0.0,6440.0,1.27,1.37,2010.0,Transit,655.037
TOI-286 c,1.88,3.72,39.361826,0.213,0.0,5152.0,0.832,0.78,2024.0,Transit,59.2293
TOI-1806.01,3.4095367,11.5,15.1454693,0.087735044,,3272.0,0.392935,0.401575,2024.0,Transit,55.5211
TOI-4443.01,1.7193265,3.6,1.8498567,0.029962645,,5834.0,1.049133,1.01733,2024.0,Transit,56.0739
K2-141 c,7.0,8.0,7.7485,0.0683,0.092,4570.0,0.708,0.681,2018.0,Transit,61.8736
K2-232 b,11.209,126.49634,11.168454,0.10356,0.258,6154.0,1.188,1.161,2018.0,Transit,130.72
GJ 1132 c,1.52,2.91,8.929,0.0476,0.19,3090.0,0.198,0.226,2018.0,Radial Velocity,12.613
55 Cnc b,13.9,263.9785,14.651552,0.118,0.0029,5198.0,1.015,0.98,1996.0,Radial Velocity,12.5855
55 Cnc c,8.51,54.4738,44.3936,0.247,0.088,5198.0,1.015,0.98,2004.0,Radial Velocity,12.5855
55 Cnc d,13.0,1232.493,4799.0,5.6,0.0913,5198.0,1.015,0.98,2002.0,Radial Velocity,12.5855
55 Cnc e,1.875,7.99,0.7365474,0.01544,0.05,5172.0,0.905,0.943,2004.0,Radial Velocity,12.5855
55 Cnc f,7.59,44.812,260.58,0.802,0.063,5198.0,1.015,0.98,2007.0,Radial Velocity,12.5855
GJ 1214 b,2.733,8.41,1.580404531,0.01505,0.0062,3101.0,0.182,0.2162,2009.0,Transit,14.6427
GJ 436 b,4.17,22.1,2.64388312,0.0291,0.13827,3586.11,0.47,0.455,2004.0,Radial Velocity,9.75321
HAT-P-12 b,10.749,67.059,3.2130598,0.0384,0.0,4650.0,0.733,0.701,2009.0,Transit,142.751
HAT-P-13 b,14.258,270.462,2.91625,0.04383,0.0133,5653.0,1.32,1.756,2009.0,Transit,246.81
HAT-P-13 c,12.3,4538.421,446.27,1.258,0.6616,5653.0,1.32,1.756,2009.0,Radial Velocity,246.81
HAT-P-14 b,15.91678,1093.3352,4.62767,0.0596,0.11,6600.0,2.65,1.82,2010.0,Transit,222.663
HAT-P-17 b,11.76945,184.3414,10.33852,0.0892,0.35,5246.0,0.99,0.87,2012.0,Transit,92.3831
HAT-P-17 c,13.1,1080.6,5584.0,5.6,0.39,5336.96,0.92,0.838682,2012.0,Radial Velocity,92.3831
HAT-P-18 b,10.70457657,55.5246227,5.5080291,0.0559,0.03,4870.0,0.77,0.717,2010.0,Transit,161.4
HAT-P-1 b,14.784671,166.86075,4.46529976,0.05561,0.0,5980.0,1.151,1.174,2006.0,Transit,158.979
HAT-P-26 b,7.06167,22.2481,4.23452,0.04748,0.12,5079.0,1.12,0.87,2010.0,Transit,141.837
HAT-P-30 b,16.14096,263.7989,2.8106,0.0419,0.04,6304.0,1.55,1.31,2011.0,Transit,213.985
HAT-P-32 b,22.19382,216.1244,2.1500082,0.03397,0.159,6001.0,1.132,1.367,2011.0,Transit,289.205
HD 149026 b,8.29466,120.7754,2.87589,0.04364,0.0,6179.0,1.42,1.41,2005.0,Radial Velocity,75.8643
HD 189733 b,12.66617,359.1479,2.21857567,0.03126,0.0,5052.0,0.79,0.75,2005.0,Radial Velocity,19.7638
HD 209458 b,15.58051,232.0159,3.52474859,0.04707,0.0,6091.0,1.23,1.19,1999.0,Radial Velocity,48.3016
HD 80606 b,11.56766808,1323.46926959,111.436765,0.4603,0.93183,5565.0,1.05,1.05,2001.0,Radial Velocity,66.4711
HD 86226 b,14.3,143.0235,1628.0,2.73,0.059,5863.0,1.019,1.053,2009.0,Radial Velocity,45.683
TrES-4 b,18.04649,247.9074,3.55395,0.05084,0.0,6200.0,1.08,1.66,2007.0,Transit,515.98
WASP-12 b,22.02564708,467.2101,1.091418901,0.0234,0.0447,6265.0,1.325,1.69,2008.0,Transit,427.246
WASP-15 b,15.80469,171.6282,3.7521,0.05165,0.0,6300.0,1.18,1.48,2009.0,Transit,282.091
WASP-17 b,20.96083,247.9074,3.73543,0.0515,0.0,6550.0,2.28,1.49,2009.0,Transit,405.908
WASP-18 b,13.89913607,3241.8497514,0.94145223,0.02024,0.0051,6432.0,1.294,1.319,2009.0,Transit,123.483
WASP-19 b,15.86070769,366.77398168,0.78883852,0.01652,0.0126,5616.0,0.965,1.006,2009.0,Transit,268.325
WASP-25 b,13.80946422,179.25522155,3.7648337,0.0473,0.0,5697.0,0.962,0.884,2010.0,Transit,211.416
WASP-39 b,14.336311,89.31023,4.0552941,0.04828,0.0,5485.0,0.913,0.939,2011.0,Transit,213.982
WASP-43 b,10.424,565.714,0.813475,0.0142,0.0,4400.0,0.58,0.6,2011.0,Transit,86.7467
WASP-6 b,12.5428494,148.42586607,3.3610026,0.04217,0.054,5438.0,0.854,0.79,2009.0,Transit,197.119
GJ 3470 b,4.57,13.9,3.3366496,0.0355,0.017,3600.0,0.539,0.547,2012.0,Radial Velocity,29.4214
WASP-47 b,12.86,374.0,4.159151,0.052,0.0006,5565.0,1.058,1.156,2012.0,Transit,264.78
WASP-63 b,15.80469,117.5971,4.37808,0.0574,0.0,5550.0,1.28,1.86,2012.0,Transit,290.684
WASP-52 b,14.24,146.2,1.7497798,0.0272,0.0,5000.0,0.87,0.79,2012.0,Transit,174.818
WASP-77 A b,13.56,529.31142902,1.360029395,0.023233633,0.01353,5617.0,0.903,0.91,2012.0,Transit,105.166
WASP-80 b,11.197791,170.99254,3.06785234,0.0344,0.002,4143.0,0.577,0.586,2012.0,Transit,49.7876
WASP-103 b,17.127,473.547,0.925542,0.01985,0.0,6110.0,1.22,1.436,2014.0,Transit,375.647
WASP-96 b,13.45,152.55,3.4252602,0.0453,0.0,5540.0,1.06,1.05,2014.0,Transit,352.464
WASP-94 A b,17.71022,158.915,3.95019,0.055,0.0,6170.0,1.67,1.48,2014.0,Transit,211.211
WASP-94 B b,14.1,196.411,2.00839,0.0335,0.0,6040.0,1.24,1.35,2014.0,Radial Velocity,208.696
WASP-69 b,11.21,82.58,3.86813881,0.0453,0.0,4792.0,0.83,0.801,2014.0,Transit,49.9605
WASP-84 b,10.72,220.0,8.52349648,0.0778,0.0,5280.0,0.853,0.768,2014.0,Transit,100.588
WASP-20 b,15.46839337,98.841,4.89964477,0.05999,0.0,5940.0,1.2,1.242,2015.0,Transit,211.877
HATS-6 b,11.186582,101.38777,3.3252725,0.03623,0.0,3724.0,0.574,0.57,2015.0,Transit,169.318
KELT-7 b,17.9344,441.7837,2.73477,0.04415,0.0,6768.0,1.76,1.81,2015.0,Transit,136.681
K2-18 b,2.37,8.92,32.939623,0.1429,0.2,3457.0,0.359,0.411,2015.0,Transit,38.0266
KELT-8 b,18.15858,209.7678,3.24406,0.0455,0.04,5754.0,0.81,1.46,2015.0,Transit,197.572
K2-22 b,2.3,444.962,0.381073,0.009,0.19,3879.0,0.595292,0.58,2015.0,Transit,243.836
WASP-47 c,,447.0,589.57,1.393,0.264,5565.0,1.058,1.156,2015.0,Radial Velocity,264.78
WASP-47 d,3.65,15.5,9.030501,0.085,0.001,5565.0,1.058,1.156,2015.0,Transit,264.78
WASP-47 e,1.83,9.0,0.78961,0.01673,0.0,5565.0,1.058,1.156,2015.0,Transit,264.78
GJ 1132 b,1.19151465,1.83704819,1.62892911,0.0157,0.0118,3229.0,0.1945,0.2211,2015.0,Transit,12.613
WASP-76 b,20.78145022,284.13859586,1.80988198,0.033,0.0,6329.0,1.458,1.756,2016.0,Transit,194.459
KELT-4 A b,19.044091,286.68266,2.9895932,0.04317,0.0,6206.0,1.201,1.603,2016.0,Transit,218.05
TRAPPIST-1 b,1.116,1.374,1.510826,0.01154,0.00622,2566.0,0.0898,0.1192,2016.0,Transit,12.42988881
TRAPPIST-1 c,1.097,1.308,2.421937,0.0158,0.00654,2566.0,0.0898,0.1192,2016.0,Transit,12.42988881
TRAPPIST-1 d,0.788,0.388,4.049219,0.02227,0.00837,2566.0,0.0898,0.1192,2016.0,Transit,12.42988881
K2-34 b,13.75,539.67534,2.9956348,0.0442,0.0,6168.0,1.16,1.42,2016.0,Transit,348.646
WASP-121 b,19.52604438,371.85923619,1.27492504,0.02571,0.0085,6628.0,1.33,1.461,2016.0,Transit,269.898
HIP 41378 b,2.64,6.9,15.57209,0.1303,0.05,6290.0,1.22,1.3,2016.0,Transit,106.289
HIP 41378 c,2.74,5.97,31.70591,0.2093,0.044,6290.0,1.22,1.3,2016.0,Transit,106.289
HIP 41378 d,3.65,6.53,278.3618,1.17,0.063,6290.0,1.22,1.3,2016.0,Transit,106.289
HIP 41378 e,5.19,7.62,393.0,0.68,0.065,6290.0,1.22,1.3,2016.0,Transit,106.289
HIP 41378 f,9.47,25.0,542.0797,1.394,0.052,6290.0,1.22,1.3,2016.0,Transit,106.289
HD 3167 b,1.601,4.844,0.95965451,0.01814,0.0,5338.0,0.864,0.871,2016.0,Transit,47.2899
HD 3167 c,2.983,11.41,29.846511,0.1794,0.04,5338.0,0.864,0.871,2016.0,Transit,47.2899
HAT-P-65 b,18.05766791,176.07693748,2.60544751,0.04042,0.304,5872.0,1.297,1.666,2016.0,Transit,738.519
WASP-131 b,13.74221034,86.76715511,5.3220125,0.0608,0.0,5990.0,1.06,1.561,2016.0,Transit,200.075
WASP-139 b,8.9672,37.18611,5.924262,0.062,0.0,5310.0,0.92,0.8,2016.0,Transit,212.472
WASP-127 b,14.694999,52.346601,4.17806203,0.0484,0.0,5620.0,0.95,1.333,2016.0,Transit,159.507
TRAPPIST-1 e,0.92,0.692,6.101013,0.02925,0.0051,2566.0,0.0898,0.1192,2017.0,Transit,12.42988881
TRAPPIST-1 f,1.045,1.039,9.20754,0.03849,0.01007,2566.0,0.0898,0.1192,2017.0,Transit,12.42988881
TRAPPIST-1 g,1.129,1.321,12.352446,0.04683,0.00208,2566.0,0.0898,0.1192,2017.0,Transit,12.42988881
TRAPPIST-1 h,0.755,0.326,18.772866,0.06189,0.00567,2566.0,0.0898,0.1192,2017.0,Transit,12.42988881
HD 106315 b,2.44,12.6,9.55237,0.0907,0.093,6327.0,1.091,1.296,2017.0,Transit,109.353
HD 106315 c,4.35,15.2,21.05704,0.1536,0.22,6327.0,1.091,1.296,2017.0,Transit,109.353
LHS 1140 b,1.73,5.6,24.73723,0.0946,0.043,3096.0,0.1844,0.2159,2017.0,Transit,14.9861
KELT-11 b,15.13212395,65.15482343,4.73620865,0.0623,0.0,5375.0,1.44,2.69,2017.0,Transit,99.1596
KELT-9 b,21.70058664,915.34581216,1.4811235,0.03368,0.0,9270.0,2.32,2.418,2017.0,Transit,204.455
HD 3167 d,2.61,7.3,8.3967,0.077,0.35,5338.0,0.864,0.871,2017.0,Radial Velocity,47.2899
WASP-107 b,10.48039695,33.02237149,5.7214875,0.055,0.052,4425.0,0.683,0.657,2017.0,Transit,64.7414
GJ 9827 b,1.44,4.28,1.208974,0.0189,0.0,4236.0,0.62,0.58,2017.0,Transit,29.661
GJ 9827 c,1.13,1.86,3.648103,0.0395,0.0,4236.0,0.62,0.58,2017.0,Transit,29.661
GJ 9827 d,1.98,3.02,6.20183,0.053,0.0,4236.0,0.62,0.58,2017.0,Transit,29.661
KELT-20 b,19.514869,1074.90106,3.4741085,0.0542,0.0,8720.0,1.76,1.565,2017.0,Transit,136.426
K2-18 c,2.65,7.51,8.962,0.06,0.47,3457.0,0.359,0.411,2017.0,Radial Velocity,38.0266
K2-141 b,1.51,4.97,0.2803244,0.00747,0.0,4570.0,0.708,0.681,2018.0,Transit,61.8736
HAT-P-11 c,13.2,851.78013076,3361.0,4.1,0.652,4653.0,0.811,0.683,2018.0,Radial Velocity,37.7647
NGTS-2 b,17.878355,235.1942,4.511164,0.063,0.0,6478.0,1.64,1.702,2018.0,Transit,356.391
WASP-164 b,12.643752,676.9779,1.7771255,0.02818,0.0,5806.0,0.946,0.932,2018.0,Transit,327.506
LHS 1140 c,1.272,1.91,3.77794,0.027,0.05,3096.0,0.1844,0.2159,2018.0,Transit,14.9861
K2-287 b,9.494023,100.11645,14.893291,0.1206,0.478,5695.0,1.056,1.07,2018.0,Transit,158.335
LHS 3844 b,1.286,2.37,0.462929709,0.00624,0.0,3080.0,0.151,0.189,2019.0,Transit,14.8846
HD 15337 b,1.77,6.519,4.7559804,0.05245,0.058,5131.0,0.829,0.855,2019.0,Transit,44.8155
HD 15337 c,2.526,6.792,17.180546,0.1235,0.096,5131.0,0.829,0.855,2019.0,Transit,44.8155
L 98-59 b,0.837,0.46,2.253114,0.0223,0.031,3415.0,0.2923,0.3155,2019.0,Transit,10.6194
L 98-59 c,1.329,2.0,3.6906764,0.0309,0.002,3415.0,0.2923,0.3155,2019.0,Transit,10.6194
L 98-59 d,1.627,1.64,7.450729,0.0494,0.006,3415.0,0.2923,0.3155,2019.0,Transit,10.6194
V1298 Tau b,9.41,13.1,24.140006,0.1685,0.0079,4970.0,1.1,1.32,2019.0,Transit,108.199
WASP-166 b,7.06167,32.10083,5.44354,0.0641,0.0,6050.0,1.19,1.22,2019.0,Transit,114.173
TOI-270 b,1.28,1.48,3.35992,0.03197,0.0167,3506.0,0.386,0.38,2019.0,Transit,22.4793
TOI-270 c,2.33,6.2,5.66051,0.04526,0.0044,3506.0,0.386,0.38,2019.0,Transit,22.4793
TOI-270 d,2.0,4.2,11.38194,0.0721,0.0066,3506.0,0.386,0.38,2019.0,Transit,22.4793
GJ 357 b,1.2,1.83,3.9306,0.036,,3505.0,0.342,0.337,2019.0,Transit,9.44181
GJ 357 c,1.66,3.4,9.1247,0.061,,3505.0,0.342,0.337,2019.0,Radial Velocity,9.44181
GJ 357 d,2.34,6.1,55.661,0.204,,3505.0,0.342,0.337,2019.0,Radial Velocity,9.44181
LTT 1445 A b,1.34,2.73,5.3587635,0.0381,0.18,3562.0,0.257,0.271,2019.0,Transit,6.86929
WASP-178 b,20.28829,527.5978,3.3448285,0.0558,0.0,9360.0,2.07,1.67,2019.0,Transit,427.678
V1298 Tau c,5.08,4.7,8.249164,0.0824,0.0094,4970.0,1.1,1.32,2019.0,Transit,108.199
V1298 Tau d,6.53,6.0,12.401394,0.1081,0.0087,4970.0,1.1,1.32,2019.0,Transit,108.199
V1298 Tau e,10.17,15.3,48.677714,0.2689,0.0124,4970.0,1.1,1.32,2019.0,Transit,108.199
LP 791-18 b,1.212,1.94,0.9479981,0.00978,0.0,2960.0,0.139,0.182,2019.0,Transit,26.4927
LP 791-18 c,2.488,7.16,4.98991,0.02961,0.0001,2960.0,0.139,0.182,2019.0,Transit,26.4927
TOI-125 b,2.726,9.5,4.65382,0.05186,0.194,5320.0,0.859,0.848,2019.0,Transit,111.059
TOI-125 c,2.759,6.63,9.15059,0.0814,0.066,5320.0,0.859,0.848,2019.0,Transit,111.059
L 168-9 b,1.63,4.07,1.40152604,0.0208,0.0,3842.0,0.614,0.604,2020.0,Transit,25.1496
TOI-125 d,2.93,13.6,19.98,0.137,0.168,5320.0,0.859,0.848,2020.0,Transit,111.059
HATS-48 A b,8.9672,77.23269,3.1316666,0.03769,0.162,4546.0,0.7279,0.7152,2020.0,Transit,263.609
HATS-72 b,8.0973816,39.855882,7.3279474,0.066517,0.013,4656.1,0.7311,0.7214,2020.0,Transit,127.589
NGTS-10 b,13.89913607,687.14846,0.7668944,0.0143,0.0,4567.0,0.696,0.7,2020.0,Transit,324.69865036
TOI-1130 b,3.66,19.8,4.074554,0.0453,0.052162,4360.0,0.745,0.697,2020.0,Transit,58.2609
TOI-1130 c,13.0,336.0,8.3501898,0.0731,0.0398,4360.0,0.745,0.697,2020.0,Transit,58.2609
TOI-677 b,13.11450742,392.20025424,11.2365985,0.1041,0.46,6295.0,1.181,1.28,2020.0,Transit,141.812
LTT 3780 b,1.325,2.46,0.76837931,0.01195,0.0,3358.0,0.381,0.38,2020.0,Transit,21.9814
LTT 3780 c,2.39,8.04,12.252284,0.0757,0.024,3358.0,0.381,0.38,2020.0,Transit,21.9814
TOI-1338 b,7.661,11.3,95.4001,0.4607,0.0331,5723.2,1.0936,1.313,2020.0,Transit,399.017
AU Mic b,4.79,8.99,8.463446,0.07,0.07,3540.0,0.635,0.862,2020.0,Transit,9.7221
WASP-148 b,8.47398941,91.21675281,8.803809,0.08215,0.208,5555.0,0.954,0.912,2020.0,Transit,246.353
WASP-148 c,13.9,124.58873554,34.524,0.2044,0.1809,5555.0,0.954,0.912,2020.0,Radial Velocity,246.353
NGTS-11 b,9.157753,109.33352,35.45533,0.201,0.13,5050.0,0.862,0.832,2020.0,Transit,190.422
TOI-849 b,3.64,41.8,0.765548,0.0155,0.0,5257.0,0.97,0.97,2020.0,Transit,225.734
TOI-700 b,0.914,0.704,9.977219,0.0677,0.075,3459.0,0.415,0.421,2020.0,Transit,31.1265
TOI-700 c,2.6,7.27,16.051137,0.0929,0.068,3459.0,0.415,0.421,2020.0,Transit,31.1265
TOI-700 d,1.073,1.25,37.42396,0.1633,0.042,3459.0,0.415,0.421,2020.0,Transit,31.1265
HIP 67522 b,9.9872018,71.4,6.9594731,0.0748,0.064,5675.0,1.22,1.38,2020.0,Transit,127.28
TOI-1899 b,11.09689089,212.94503269,29.090312,0.1525,0.044,3926.0,0.632,0.607,2020.0,Transit,128.438
HD 86226 c,2.16,7.25,3.98442,0.049,0.075,5863.0,1.019,1.053,2020.0,Transit,45.683
WD 1856+534 b,10.4,4386.054,1.4079405,0.0204,0.0,4710.0,0.518,0.0131,2020.0,Transit,24.7359
LTT 9779 b,4.72,29.32,0.792052,0.01679,0.0,5443.0,1.02,0.949,2020.0,Transit,80.4373
TOI-824 b,2.926,18.467,1.392978,0.02177,,4600.0,0.71,0.695,2020.0,Transit,63.9262
TOI-421 b,2.64,6.7,5.197576,0.0554,0.13,5291.0,0.833,0.866,2020.0,Transit,74.7969
TOI-421 c,5.09,14.1,16.067541,0.117,0.19,5291.0,0.833,0.866,2020.0,Transit,74.7969
GJ 3473 b,1.264,1.86,1.1980035,0.01589,0.0,3347.0,0.36,0.364,2020.0,Transit,27.3644
GJ 3473 c,2.63,7.41,15.509,0.0876,0.0,3347.0,0.36,0.364,2020.0,Radial Velocity,27.3644
WASP-107 c,13.0,111.23994245,1091.0,,0.315,4425.0,0.683,0.657,2020.0,Radial Velocity,64.7414
TOI-776 b,1.798,5.0,8.24662,0.0653,0.052,3725.0,0.542,0.547,2020.0,Transit,27.1701
TOI-776 c,2.047,6.9,15.665323,0.1001,0.089,3725.0,0.542,0.547,2020.0,Transit,27.1701
TOI-561 b,1.397,2.02,0.4465697,0.01064,0.0,5342.0,0.806,0.843,2020.0,Transit,85.799
TOI-561 c,2.865,5.93,10.778838,0.0889,0.023,5342.0,0.806,0.843,2020.0,Transit,85.799
TOI-561 d,2.615,13.33,25.71268,0.1587,0.111,5342.0,0.806,0.843,2020.0,Transit,85.799
TOI-561 e,2.517,12.4,77.144,0.33,0.074,5342.0,0.806,0.843,2020.0,Transit,85.799
TOI-451 b,1.84,4.7,1.8587033,0.0274,0.0,5490.0,0.93,0.85,2020.0,Transit,123.739
TOI-451 c,2.93,3.7,9.192463,0.0795,0.0,5490.0,0.93,0.85,2020.0,Transit,123.739
TOI-451 d,3.93,10.2,16.364962,0.1168,0.0,5490.0,0.93,0.85,2020.0,Transit,123.739
TOI-178 b,1.2,0.96,1.9145601,0.02607,,4316.0,0.647,0.662,2021.0,Transit,62.699
TOI-178 c,1.754,4.64,3.238486,0.037,0.00032,4316.0,0.647,0.662,2021.0,Transit,62.699
TOI-178 d,2.695,5.2,6.557569,0.0592,0.0068,4316.0,0.647,0.662,2021.0,Transit,62.699
TOI-178 e,2.301,3.48,9.96318,0.0783,0.00038,4316.0,0.647,0.662,2021.0,Transit,62.699
TOI-178 f,2.417,5.63,15.23335,0.1039,0.00045,4316.0,0.647,0.662,2021.0,Transit,62.699
TOI-178 g,2.939,4.4,20.71663,0.1275,0.00043,4316.0,0.647,0.662,2021.0,Transit,62.699
GJ 486 b,1.289,2.77,1.46712127,0.01714,0.00086,3317.0,0.312,0.3243,2021.0,Radial Velocity,8.07426
LHS 1478 b,1.242,2.33,1.9495378,0.01848,,3381.0,0.236,0.246,2021.0,Transit,18.2276
TOI-1231 b,3.65,15.4,24.245586,0.1288,0.087,3553.0,0.485,0.476,2021.0,Transit,27.6227
TOI-674 b,5.25,23.6,1.977143,0.025,0.0,3514.0,0.42,0.42,2021.0,Transit,46.0851
TOI-1685 b,1.421,3.07,0.66913923,0.01164,0.0,3470.0,0.466,0.462,2021.0,Transit,37.6153
TOI-1807 b,1.49681583,2.44,0.54937097,0.0122,0.0,4914.0,0.8048,0.746,2021.0,Transit,42.5775
TOI-2076 b,2.59,6.7,10.35504,0.08781,0.0114,5187.0,0.849,0.758,2021.0,Transit,41.9091
TOI-2076 c,3.54,7.2,21.01447,0.1407,0.036,5187.0,0.849,0.758,2021.0,Transit,41.9091
TOI-2076 d,3.27,7.3,35.12803,0.1982,0.027,5187.0,0.849,0.758,2021.0,Transit,41.9091
AU Mic c,2.79,14.46,18.859023,0.119,0.18,3540.0,0.635,0.862,2021.0,Transit,9.7221
TOI-431 b,1.28,3.07,0.490047,0.0113,0.0,4850.0,0.78,0.731,2021.0,Transit,32.5686
TOI-431 c,1.49,2.83,4.8494,0.052,0.0,4850.0,0.78,0.731,2021.0,Radial Velocity,32.5686
TOI-431 d,3.29,9.9,12.46103,0.098,0.0,4850.0,0.78,0.731,2021.0,Transit,32.5686
L 98-59 e,1.49,2.82,12.8278,0.0712,0.012,3415.0,0.2923,0.3155,2021.0,Radial Velocity,10.6194
HD 63935 b,2.91575244,10.5,9.058807,0.083,0.0,5513.0,0.9406,0.9598,2021.0,Transit,48.9739
HD 63935 c,3.06451296,11.1,21.4027,0.148,0.0,5513.0,0.9406,0.9598,2021.0,Radial Velocity,48.9739
GJ 367 b,0.736,0.503,0.3219226,0.0071,0.0,3535.0,0.451,0.457,2021.0,Transit,9.41263
TOI-2109 b,15.098497,1595.49860314,0.67247414,0.01791,,6540.0,1.453,1.698,2021.0,Transit,262.041
HATS-75 b,9.90873894,156.05374784,2.7886556,0.032742,0.064,3790.4,0.6017,0.5848,2021.0,Transit,194.964
LTT 1445 A c,1.147,1.54,3.1239035,0.02661,0.223,3340.0,0.257,0.265,2022.0,Transit,6.86929
TOI-500 b,1.166,1.42,0.548177,0.01189,0.063,4440.0,0.74,0.678,2022.0,Transit,47.3924
TOI-1075 b,1.791,9.95,0.6047328,0.01159,0.0,3875.0,0.604,0.581,2022.0,Transit,61.4592
TOI-1442 b,1.17,1.71,0.4090677,0.0071,,3330.0,0.29,0.31,2022.0,Transit,41.1659
TOI-2260 b,1.62,3.26,0.3524728,0.0097,,5534.0,0.99,0.94,2022.0,Transit,101.251
TOI-2445 b,1.25,2.1,0.3711281,0.0064,,3333.0,0.25,0.27,2022.0,Transit,48.582
GJ 3929 b,1.09,1.75,2.616235,0.0252,0.0,3384.0,0.313,0.32,2022.0,Transit,15.8095
WASP-189 b,18.14733975,632.47852993,2.724033,0.05053,0.0,8000.0,2.03,2.36,2020.0,Transit,99.731
TOI-1670 b,2.06,41.31769291,10.98462,0.103,0.59,6170.0,1.21,1.316,2022.0,Transit,168.067
TOI-1670 c,11.06326395,200.23189641,40.74976,0.249,0.09,6170.0,1.21,1.316,2022.0,Transit,168.067
TOI-500 c,2.09,5.03,6.6356,,0.072,4440.0,0.74,0.678,2022.0,Radial Velocity,47.3924
TOI-500 d,6.35,33.12,26.233,,0.016,4440.0,0.74,0.678,2022.0,Radial Velocity,47.3924
TOI-500 e,3.99,15.05,61.3,,0.073,4440.0,0.74,0.678,2022.0,Radial Velocity,47.3924
HD 260655 b,1.24,2.14,2.76953,0.02933,0.039,3803.0,0.439,0.439,2022.0,Transit,10.0055
HD 260655 c,1.533,3.09,5.70588,0.04749,0.038,3803.0,0.439,0.439,2022.0,Transit,10.0055
TOI-3714 b,11.32107051,222.4798849,2.154849,0.027,0.03,3660.0,0.53,0.51,2022.0,Transit,112.71
GJ 3929 c,2.26,5.71,15.04,0.081,0.0,3384.0,0.313,0.32,2022.0,Radial Velocity,15.8095
GJ 3090 b,2.18,4.52,2.85310198,0.0316,0.25,3707.0,0.519,0.516,2022.0,Transit,22.4751
TOI-181 b,6.9559,46.1687,4.532,0.0539,0.1543,4994.0,0.822,0.745,2023.0,Transit,96.2338
TOI-199 b,9.07927437,54.03082919,104.854,0.4254,0.09,5255.0,0.936,0.82,2023.0,Transit,102.27
TOI-700 e,0.953,0.818,27.80978,0.134,0.059,3459.0,0.415,0.421,2023.0,Transit,31.1265
